streams,bpm,danceability,valence,energy,acousticness,instrumentalness,liveness,speechiness,key_a,key_a#,key_b,key_c#,key_d,key_d#,key_e,key_f,key_f#,key_g,key_g#,mode_major,mode_minor
0.28062708024405436,97.0,64.0,51.0,63.0,12.0,0.0,19.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.27747412408258937,170.0,44.0,27.0,32.0,89.0,0.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.2761048113294932,112.0,56.0,24.0,66.0,7.0,0.0,12.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.2729812330744831,121.0,67.0,26.0,64.0,52.0,0.0,17.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.2728844864019209,76.0,58.0,46.0,67.0,65.0,0.0,13.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.2685898827888563,102.0,74.0,45.0,89.0,5.0,0.0,26.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.26691725788828563,81.0,68.0,51.0,60.0,3.0,0.0,19.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.2621198794480275,116.0,79.0,87.0,81.0,4.0,0.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.25941891133165323,101.0,76.0,63.0,71.0,3.0,0.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.25846562717913973,88.0,74.0,55.0,85.0,1.0,0.0,5.0,22.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.2582546802811254,172.0,60.0,77.0,78.0,45.0,0.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.25793741208424303,80.0,78.0,53.0,74.0,4.0,0.0,45.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.2551547340339926,100.0,80.0,29.0,67.0,29.0,0.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.2523986642379613,107.0,80.0,82.0,80.0,43.0,0.0,14.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.24927269555440765,122.0,67.0,50.0,67.0,15.0,0.0,30.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.24923315046708425,88.0,79.0,66.0,65.0,5.0,0.0,25.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.24844364547642073,111.0,87.0,53.0,52.0,66.0,1.0,11.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.24780862600051365,206.0,43.0,50.0,55.0,50.0,0.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.2448067886558305,186.0,41.0,9.0,61.0,2.0,0.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.24298311342891535,90.0,75.0,19.0,46.0,21.0,4.0,34.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.24245441104139867,123.0,82.0,80.0,86.0,1.0,0.0,30.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.23889344723938302,133.0,75.0,96.0,61.0,0.0,0.0,18.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.23876372550891153,169.0,39.0,36.0,45.0,81.0,0.0,8.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.23689684348256035,98.0,71.0,17.0,61.0,36.0,0.0,8.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.23671482004010708,95.0,92.0,31.0,89.0,3.0,0.0,8.0,25.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.2362770679008425,94.0,37.0,17.0,47.0,2.0,46.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.23538928446582696,80.0,39.0,24.0,43.0,39.0,0.0,23.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.23524700709083296,114.0,77.0,65.0,72.0,2.0,0.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.23203118007624585,121.0,46.0,53.0,78.0,23.0,0.0,72.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.2314127546543794,180.0,35.0,41.0,94.0,0.0,63.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.2309113426184704,169.0,69.0,69.0,51.0,63.0,0.0,38.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.23080069379061496,123.0,91.0,49.0,61.0,3.0,0.0,17.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.2271704785775599,90.0,87.0,51.0,69.0,36.0,0.0,9.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.22668065995166808,93.0,35.0,38.0,23.0,91.0,0.0,29.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.22652737807213885,140.0,45.0,25.0,84.0,21.0,0.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.22635368379668572,160.0,54.0,54.0,55.0,67.0,0.0,42.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.22479405183725926,170.0,55.0,58.0,72.0,11.0,0.0,11.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.22382887785709799,81.0,79.0,44.0,54.0,41.0,0.0,13.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.22377097761325832,103.0,69.0,90.0,88.0,5.0,0.0,29.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.22067929765665853,95.0,60.0,48.0,79.0,0.0,0.0,12.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
